06.29.2023 21:02:23.826843;308.60856848048934
06.29.2023 21:02:24.331768;304.90319221539755
06.29.2023 21:02:24.837620;309.75667283103274
06.29.2023 21:02:25.342287;318.4258185690759
06.29.2023 21:02:25.946883;325.8278320417092
06.29.2023 21:02:26.451685;326.5262194503962
06.29.2023 21:02:26.955004;334.00513534969303
06.29.2023 21:02:27.458521;341.35832429036356
06.29.2023 21:02:27.962099;345.3774121244021
06.29.2023 21:02:28.466345;350.9269986949573
06.29.2023 21:02:28.969757;349.2148393482135
06.29.2023 21:02:29.475067;353.4730590750364
06.29.2023 21:02:29.979576;380.0402833490206
06.29.2023 21:02:30.483788;381.34538790076994
06.29.2023 21:02:30.988726;376.2100082059615
06.29.2023 21:02:31.492929;386.2557243251899
06.29.2023 21:02:31.999433;394.0035218970319
06.29.2023 21:02:32.604265;385.42181545325445
06.29.2023 21:02:33.108787;396.9153854962447
06.29.2023 21:02:33.612998;401.57653678986793
06.29.2023 21:02:34.119288;392.1975453691113
06.29.2023 21:02:34.624588;416.72247735605276
06.29.2023 21:02:35.129883;418.15603399784214
06.29.2023 21:02:35.634909;434.35055938424637
06.29.2023 21:02:36.139762;427.4306103869361
06.29.2023 21:02:36.644797;464.1052784630547
06.29.2023 21:02:37.151062;412.86533362695974
06.29.2023 21:02:37.655929;591.4709422393732
06.29.2023 21:02:38.163372;527.382268520669
06.29.2023 21:02:38.768600;527.7280653946632
06.29.2023 21:02:39.274080;380.7347069479577
06.29.2023 21:02:39.777450;364.50664958881487
06.29.2023 21:02:40.283549;400.31315706409765
06.29.2023 21:02:40.788473;483.1703407783392
06.29.2023 21:02:41.293041;621.8154587738682
06.29.2023 21:02:41.798725;313.9596290286425
06.29.2023 21:02:42.406294;545.6007091529717
06.29.2023 21:02:42.911897;416.20745380249934
06.29.2023 21:02:43.417042;519.8298578046222
06.29.2023 21:02:43.921794;492.39172929719535
06.29.2023 21:02:44.428705;623.4523437704897
06.29.2023 21:02:44.934211;517.2219568465848
06.29.2023 21:02:45.439937;325.78580040402113
06.29.2023 21:02:45.945843;500.1355267854706
06.29.2023 21:02:46.464771;516.1812288695132
06.29.2023 21:02:46.970013;488.85605866122086
06.29.2023 21:02:47.576054;351.2233855520983
06.29.2023 21:02:48.081194;433.03341097987834
06.29.2023 21:02:48.586878;564.3896430115744
06.29.2023 21:02:49.092424;481.9342399276702
06.29.2023 21:02:49.597088;603.3973925535474
06.29.2023 21:02:50.101704;365.3968720232521
06.29.2023 21:02:50.605767;508.28333749810986
06.29.2023 21:02:51.109650;457.8512531008263
06.29.2023 21:02:51.618298;475.16896265686046
06.29.2023 21:02:52.223455;551.6436717956504
06.29.2023 21:02:52.729171;393.186846860078
06.29.2023 21:02:53.236507;470.07133731714225
06.29.2023 21:02:53.742246;466.1896086209691
06.29.2023 21:02:54.246460;470.52061550522814
06.29.2023 21:02:54.751680;471.45271913014636
06.29.2023 21:02:55.257433;470.82156041818183
06.29.2023 21:02:55.763615;471.70992723202795
06.29.2023 21:02:56.370543;487.0775041974688
06.29.2023 21:02:56.875307;461.5893193697548
06.29.2023 21:02:57.380618;466.18674512010585
06.29.2023 21:02:57.887047;475.18059732010636
06.29.2023 21:02:58.392222;458.3676628463015
06.29.2023 21:02:58.898972;474.63965336636886
06.29.2023 21:02:59.404258;460.6489701568892
06.29.2023 21:02:59.909667;473.2590048754295
06.29.2023 21:03:00.514267;463.28435724510075
06.29.2023 21:03:01.018436;472.97555004555045
06.29.2023 21:03:01.521942;446.6546470403767
06.29.2023 21:03:02.026391;478.715944208381
06.29.2023 21:03:02.532926;459.9018748931797
06.29.2023 21:03:03.039333;449.23475823893335
06.29.2023 21:03:03.544475;450.99383146672915
06.29.2023 21:03:04.050017;466.9494415157205
06.29.2023 21:03:04.658914;464.65083211016815
06.29.2023 21:03:05.163733;476.97589815025
06.29.2023 21:03:05.669651;465.41050701390816
06.29.2023 21:03:06.176024;462.20840515317803
06.29.2023 21:03:06.680950;462.77728870613754
06.29.2023 21:03:07.321500;460.9005285610476
06.29.2023 21:03:07.727667;448.87334039199635
06.29.2023 21:03:08.235255;452.56987353927525
06.29.2023 21:03:08.741272;452.3089238155482
06.29.2023 21:03:09.247041;462.39387421796437
06.29.2023 21:03:09.753588;458.9110278378849
06.29.2023 21:03:10.259968;449.8200567787771
06.29.2023 21:03:10.866842;437.25303562088334
06.29.2023 21:03:11.445371;458.11780038423956
06.29.2023 21:03:11.851234;445.72017184421327
06.29.2023 21:03:12.356704;450.54435491920356
06.29.2023 21:03:13.052725;451.03573425223993
06.29.2023 21:03:13.557898;458.8704365173225
06.29.2023 21:03:14.063095;442.00647707194224
06.29.2023 21:03:14.568085;462.15533106366314
06.29.2023 21:03:15.073636;445.1937757231125
06.29.2023 21:03:15.578436;443.5470035256804
06.29.2023 21:03:16.083122;468.5415346969541
06.29.2023 21:03:16.589891;423.6216113692487
06.29.2023 21:03:17.443788;439.77043814509045
06.29.2023 21:03:17.949318;439.75323986201374
06.29.2023 21:03:18.454914;457.3949370375216
06.29.2023 21:03:18.959789;442.2930089231233
06.29.2023 21:03:19.464678;460.2888884629312
06.29.2023 21:03:19.969480;445.8931767215197
06.29.2023 21:03:20.474430;436.1014710211921
06.29.2023 21:03:20.978831;447.2873609466351
06.29.2023 21:03:21.487199;439.509729869641
06.29.2023 21:03:22.090714;432.9638002738024
06.29.2023 21:03:22.596481;438.3053311293351
06.29.2023 21:03:23.100251;444.8215759086949
06.29.2023 21:03:23.606975;439.5303976355837
06.29.2023 21:03:24.111053;451.6132360156652
06.29.2023 21:03:24.616747;455.09688535033774
06.29.2023 21:03:25.121889;430.3846566165157
06.29.2023 21:03:25.627525;452.5805661224538
06.29.2023 21:03:26.184762;445.3381219893802
06.29.2023 21:03:26.233310;426.1683826721107
06.29.2023 21:03:26.690344;440.46106904802224
06.29.2023 21:03:26.737373;442.37323000043205
06.29.2023 21:03:27.195261;455.0535304259587
06.29.2023 21:03:27.242059;450.47398760599117
06.29.2023 21:03:27.700326;427.9992727722345
06.29.2023 21:03:27.747242;418.4311430905615
06.29.2023 21:03:28.252954;436.9340472933635
06.29.2023 21:03:28.306666;441.4747599389383
06.29.2023 21:03:28.758643;446.96484353316845
06.29.2023 21:03:28.812523;436.5778118131151
06.29.2023 21:03:29.265400;425.93863892551104
06.29.2023 21:03:29.316109;462.4994876269567
06.29.2023 21:03:29.770101;438.76054445195365
06.29.2023 21:03:29.820853;416.42708422307703
06.29.2023 21:03:30.326681;427.1894804926143
06.29.2023 21:03:30.377143;430.4746429704749
06.29.2023 21:03:30.833489;437.2434218130044
06.29.2023 21:03:30.882775;435.4060878664313
